0,1,2,3
927.1519604649704,2501.5299947839226,24.198601896952216,129.88611871549315
753.3136945705239,1584.1947787484773,49.27877800586673,222.2417243936555
819.3940273464347,1317.3820798095935,27.224982757373557,211.90085778048766
853.1098910986912,1251.0617155743141,29.76290292469396,181.48652106116057
918.7405649498105,1327.294710849722,47.566679972143895,185.76710664887406
1192.512154547032,949.1279119144504,63.72539885215518,432.4687221925123
966.857569205885,888.2812824139061,40.98893547078963,309.5029965546273
939.0588162285273,1023.5799355236813,61.714827048359425,318.49675021741615
800.5872724237852,1103.1717216521502,80.03484552221683,407.90811522049864
1007.3538936819725,1301.5870191169283,59.62649006898573,425.53800609624403
1188.9511098311436,1060.7456144706034,56.688899812812444,493.6699430145867
1028.633510422039,1099.0695260468249,58.33416594010728,408.5225844926705
1089.365673134957,1388.8117978864657,51.39473494611835,411.5774781098201
1335.1575086090402,1174.7497432821742,53.83699424892741,531.729781541595
1180.6285938074193,802.3982571987435,63.83957225664441,519.7976904044626
1230.511484497382,1109.614385335085,57.380324488311686,600.0579809173747
1896.8336132100471,1442.0462556540344,73.0755672144102,815.9300354822577
1711.3438692335815,1239.0939102585737,79.45110451833654,706.3241309680355
1917.9865679784366,1232.895450317611,70.82310855140288,672.0636660780485
1450.5877212672494,983.453794115844,48.791522466752205,518.8462509362191
1723.6433146745742,1679.4863837944963,73.21024612933735,626.8550162212923
1140.7567958965276,2691.6685804439085,17.221197957444623,154.13427541144966
1494.7897128995196,3862.2795096673067,67.06405261612478,196.4755464004702
1211.8007766604424,2721.2855213924,37.373318258052066,177.94225253653713
986.9885425968096,1967.8393522823853,13.825310664828672,123.55856490278771
1026.7866619660829,2253.5188232666505,26.00367128308426,164.43208227992483
1131.7464622283974,2056.7078382776426,13.934329468994594,181.07644834720122
1257.8005500645377,1797.32627979666,13.237570593473112,141.74781713433913
1045.4611217086203,2389.500657963256,15.903464853734476,153.20474015915534
1037.3613957903967,2659.9062333162874,33.407982943086,122.9551258572901
1387.30339069323,3500.9240678735077,25.076059712305625,180.15739858457528
1165.503356427575,3481.3413414501892,18.255983981265064,126.23023955725753
1426.5751035536327,4967.721023234228,25.41487402670221,132.675807223209
986.5924704200588,3561.9551643002774,32.63837001985909,200.18973477687783
891.0680738498145,2538.570032566786,24.163377767326892,142.9228298892558
958.5491679251815,2713.189837651327,33.50334393335894,134.17415352078388
870.0700401340921,2000.713074081888,39.53523823457605,261.20710700919153
972.6208577421494,2010.3804484984523,50.1952703520607,385.8478421161417
799.4426604642067,1460.3954534583413,59.393258579509464,397.3899932399605
961.8676801714269,1536.001301251662,61.120026096643414,422.98631263594143
818.7682108433606,1557.841355023595,46.31849513294583,436.4587176227458
872.515045647199,1736.3560602609066,82.59531318277004,709.188914880108
942.9202500261988,1465.5565239206576,9.478632337772673,58.832717407038814
1537.3377519521555,2053.6564319605627,17.743613288621418,83.8417780426195
750.9086403580538,1976.3750594661883,13.287951525133394,52.6331948669734
909.4738543668451,2264.970719688882,13.242906118583049,65.74045084581303
723.2691182294705,1580.7835840756693,13.362651692620904,59.745844933485685
691.5956621320607,1570.1287292484194,17.98537343183852,65.29506503417119
798.9825588823296,1426.8087193708245,10.218926087700918,44.025203929893905
730.3716447801173,1811.3457175403214,10.363886174561532,48.23455242952332
1341.9385881698688,2501.9878921248014,19.023122531672318,172.67300631753943
1061.4992306865752,2887.5256992156305,23.128130618536183,133.37942066532074
1039.6404124369533,2702.8532370508956,27.700211028325914,150.33348610597022
925.2088329861871,2111.5184373122947,25.150859540676414,172.0108591938867
947.1516741430387,1806.807196416271,24.241662162245724,149.9039517106163
1156.9080636864528,3040.7006978311883,31.49247506314835,195.44440009841247
872.9245398918476,1974.0973084711777,31.995184791514472,151.32547419630765
913.1588873436364,2240.4328378147134,21.33647839807478,124.77019712341522
955.7385664729712,1748.568472043611,7.264450409595155,67.81509151229935
824.6072514018354,2139.210934407388,13.145519341463418,63.43728414515741
717.4617866224919,1874.1801326622563,10.277345826776582,57.57968196910224
1197.9079342928405,1913.8079690417892,13.814263720757783,85.22679674666627
849.5058796782978,1761.1838258101293,9.83921296043627,71.99269859896593
927.2251087039087,2308.4235797872143,8.519851386585893,43.2338915450576
909.343153192817,2239.8266369570047,9.227626896388148,64.25861782209296
1098.0622207547226,2265.5260251592845,5.978262581920717,32.23159932212244
721.0764894632932,1905.0454772375522,11.625457139678474,64.81335547934819
1093.0536316768266,1952.8379403861861,7.600902464563356,56.622764112811026
944.5999502167106,2031.1423577821502,6.7946571642605695,50.73747083807393
839.2152563263662,2337.4969953484833,6.9709518928102625,52.01286104780836
910.6958534993852,2090.3337622160707,6.9391623868032175,53.64958642984129
854.396137227149,2042.366489904622,7.456121246238277,50.98359428111385
1163.9906205648244,2532.7878668494523,7.696623221054324,56.08399128656795
1266.7339330537554,2674.00126031662,7.044049160787836,58.049748979989076
923.0455509245705,2106.030095721284,9.284081216657796,67.72223522264781
938.2713173412096,2131.6905039884145,7.821312064166705,66.09902499288
1195.306175659721,2883.5391936084875,6.052475860172611,54.33815946939285
