0,1,2,3,4
44.84611209628833,733.0461846343582,1820.427313403595,44.26889419555664,173.3540802001953
34.186575439061215,616.2252028006892,1163.9089997192136,52.00688934326172,223.79774475097656
33.4259882667114,633.9568036245912,996.8910792253051,45.71929931640625,216.25698852539062
49.3840206196624,704.6821427253759,921.6272999154252,48.81527328491211,219.86451721191406
54.44681482572894,720.0134322923626,979.173259309373,67.19845581054688,251.18003845214844
62.004792112656695,886.0859580463059,717.6885286686237,70.07566833496094,369.35113525390625
57.121970767408826,676.4516067342438,679.4840656175571,58.237022399902344,275.07781982421875
58.38028200436857,677.7665357497567,759.1574080467273,61.34511947631836,296.2650451660156
61.045172539598994,584.4108577527347,821.4047335436613,75.83660125732422,322.23486328125
58.22360741676985,706.3694985707135,969.38624745458,64.4043960571289,328.25555419921875
56.915357804753974,822.0409961292752,777.68809887637,60.96841812133789,379.4291076660156
58.26768611318173,714.0212531176358,825.6176725586864,60.512577056884766,339.90850830078125
64.82556563790789,767.0104108604129,1009.063838420162,67.47887420654297,315.2709655761719
66.42648107930887,877.7792006307931,874.4860336895766,56.145530700683594,366.9775085449219
50.524714959077336,814.3825743761869,639.3578993109855,65.6945571899414,384.0650939941406
56.01444585603663,837.6104093862612,817.4718915242731,58.62092971801758,418.20806884765625
55.83883182623129,1182.973668514393,1089.3303856119578,63.0263786315918,520.476318359375
55.33589906204817,1070.2115716649587,920.3711823087864,61.417598724365234,463.179931640625
52.961324335213725,1176.3798282899527,914.9778354260313,56.53203201293945,434.8707275390625
54.16964405619199,919.675781491774,729.7102851475352,44.78628921508789,347.4259338378906
57.313824523915535,1074.8592317131931,1208.2727359333514,55.550941467285156,415.8814697265625
128.81754681228824,1049.092897054388,1988.2006585674276,34.83246612548828,170.1649627685547
184.95027284134684,1223.7518844114777,2888.606885914038,136.39630126953125,229.99156188964844
101.89317011373915,950.7968890397952,1971.9204533573236,76.66043090820312,194.79718017578125
78.4206939665313,897.008879535984,1439.2324149673796,25.814773559570312,136.93093872070312
93.44214755236806,908.8151118773748,1658.226348650046,33.75538635253906,169.53712463378906
84.69351746412673,1007.4088425311855,1515.7282884440942,29.104684829711914,168.03355407714844
84.81433865062282,998.9255743052529,1357.5869048361537,27.128591537475586,152.93630981445312
90.77446066000572,958.9512791002948,1791.1576625776493,30.501089096069336,159.86766052246094
94.60771413658154,952.0523118730009,1960.8145637812083,42.65311050415039,150.927978515625
106.00649615259356,1220.5693696210183,2572.085229200928,51.40745162963867,201.34527587890625
89.80278362525279,986.4067783831041,2581.379400946739,40.329010009765625,170.34799194335938
111.2990311837422,1261.6024238628052,3681.441707505603,50.38850402832031,205.55247497558594
109.3192446930274,935.3321295256324,2607.456059773583,55.275089263916016,232.18917846679688
107.15977198548553,845.888386343358,1861.41159841039,53.978172302246094,187.4193115234375
98.88411547328643,881.0547456953224,2048.8809659030976,48.02897262573242,203.2442626953125
66.21586942073603,660.78751669882,1503.2779681534084,44.31972885131836,226.91188049316406
51.85048144131467,802.7345238994886,1549.7271291907032,48.29652786254883,312.9022216796875
52.26396430063397,627.3030511238155,1084.1974461259501,49.05091857910156,296.2410583496094
52.19749093816645,739.5973933247702,1138.421380762592,50.72539520263672,328.24969482421875
47.77395737644932,622.8198531818377,1173.094048986217,42.63315200805664,308.0748596191406
52.304007868484234,659.458473309408,1284.7184626165588,60.903079986572266,464.1592712402344
41.52497457823154,818.7759131910107,1227.6833046173774,20.190654754638672,73.89376831054688
37.85740393708791,1263.1804698943474,1773.0602722529575,21.58420181274414,91.9159927368164
43.87114632726799,670.3400936363538,1516.5372810888139,21.30588722229004,72.09113311767578
43.84700076799446,844.5051105739429,1719.0440489798916,22.54683494567871,91.40059661865234
37.69675936100592,633.3996697583872,1296.5398726169483,20.89641571044922,74.27447509765625
35.50326994219557,617.5522007110101,1191.5130910576142,20.807064056396484,78.12649536132812
31.63168329413348,710.8266512720734,1199.3697712798878,16.7213077545166,63.61015319824219
29.895967377360765,660.8176438240922,1382.2052324132985,16.655445098876953,62.965633392333984
146.02641815007675,1154.7904285082636,1901.1278061784153,40.085479736328125,215.4019317626953
186.26191472302162,917.5785518520933,2168.5454300487986,50.74967956542969,168.98211669921875
162.01299892222738,928.6366461753323,2023.4193848345358,47.35947799682617,171.92605590820312
114.20333433610703,896.7817940329574,1564.9921712769362,37.885498046875,170.2288818359375
106.84449269480368,806.6478858332408,1338.8971420508453,27.580963134765625,146.12246704101562
116.80376136194005,967.9782195247919,2372.128399465514,36.59901428222656,175.34385681152344
137.56125757940117,829.8523560908269,1432.5435156130184,35.3816032409668,144.4900360107422
136.32246331844334,810.320899992137,1645.3700551703919,42.142520904541016,157.09197998046875
51.689350058764184,843.0899750094251,1317.8422504645414,16.446094512939453,79.46049499511719
44.105132501413614,665.0582611359486,1559.1705930947912,19.164175033569336,77.88521575927734
51.05046259883072,638.6703363529992,1384.437472773905,22.15290069580078,85.10615539550781
49.31063318462603,1022.1664850784931,1489.7711957187164,18.701900482177734,99.76923370361328
46.17470633874831,792.3891119402323,1344.4750004815376,17.97576904296875,86.56661987304688
42.30204620335601,823.2652803849703,1823.0897253691571,18.42118263244629,68.96642303466797
43.087248515132906,800.0380866885436,1624.3312856796242,16.585935592651367,78.35179138183594
39.005232459207946,930.5112011380273,1656.2351244075942,11.47956371307373,50.090240478515625
44.2558991546539,637.6111311607063,1387.3738149546266,21.608667373657227,85.3253402709961
44.66975504841546,889.9237773366942,1475.4053497092293,12.670377731323242,66.53441619873047
40.82684039188857,795.0946104979846,1532.5818718829655,13.792693138122559,68.51646423339844
45.09819443663665,744.0528828557792,1708.6765557081912,14.089179039001465,70.97196960449219
46.74973798681165,764.9217385966987,1533.9851238510878,12.448601722717285,67.82675170898438
42.05947653233022,824.4999884339702,1547.9616760114257,12.416147232055664,67.45560455322266
43.971994486654005,989.466140152215,1864.6108610886672,13.023595809936523,71.63156127929688
43.65584285096517,1031.490789529812,2018.2162724769444,14.33969783782959,74.99836730957031
43.064685057389035,846.5176385931827,1611.5993678408984,12.26064682006836,73.71833038330078
44.726785944865924,802.9300532750862,1614.8952669773266,13.975706100463867,79.26592254638672
42.91630886768066,1050.2447758510789,2160.1501245421346,12.032315254211426,65.09979248046875
39.834915256319036,883.9303481415418,1453.4562815639742,15.455466270446777,69.25797271728516
38.89615292196367,893.0746929758756,1902.5066022480723,10.897293090820312,57.017391204833984
179.97650320734974,997.2424433067995,2152.63246253475,13.8903226852417,34.53653335571289
108.85396518393382,817.3120843636631,2762.171193075108,9.250199317932129,34.160186767578125
143.9671440733994,1157.658869516206,4716.583355943018,14.408952713012695,37.74557113647461
131.57644689352327,830.0836587461819,2176.30524558447,11.784306526184082,31.979639053344727
98.99463563425857,888.1657747855564,1669.1282770655805,8.098775863647461,33.58404541015625
129.7220824921289,664.4020885302564,1823.321207499295,10.172566413879395,35.20119857788086
115.0705931754708,657.6465656611995,1915.6282257111695,8.564396858215332,34.877681732177734
99.89086342170249,671.2764308547952,1850.9272093501143,8.670761108398438,30.367475509643555
95.86097762108557,725.7521596696562,1751.0735043107663,8.508763313293457,26.678218841552734
77.40734727201352,659.7511538372587,3147.371989531017,6.65284538269043,31.001123428344727
97.21607928362354,689.0568643094384,1549.6791842351324,6.902250289916992,25.535669326782227
75.16655626790987,890.6164972993253,1968.243933330171,6.332839012145996,25.79625701904297
