0,1,2,3,4,5,6,7,8,9,10
21.96899821829477,190.78505912481342,927.1519604649704,2501.5299947839226,6377.752911131829,7350.304875135419,19461.824367923662,24.198601896952216,129.88611871549315,751.6361545985565,1687.8939774725586
20.17463184882945,167.36862642694902,753.3136945705239,1584.1947787484773,3668.4692560148737,3375.1896207754808,10150.997673172504,49.27877800586673,222.2417243936555,1060.4588112404258,1464.7237259196115
18.676124713892932,146.562516212866,819.3940273464347,1317.3820798095935,2429.409134687856,1707.3888590907056,3808.516576801737,27.224982757373557,211.90085778048766,918.530407993899,1369.547837022692
27.023251288366737,134.2203241555447,853.1098910986912,1251.0617155743141,2525.060219872743,1205.4010894236465,1593.005145513142,29.76290292469396,181.48652106116057,1103.1286943349985,1630.1005570928874
38.53263307788681,174.66224886015215,918.7405649498105,1327.294710849722,3631.285934363802,1706.3164090750115,1830.6488679219037,47.566679972143895,185.76710664887406,1339.0319872810505,1589.330131862623
33.380249559413635,246.25046226682997,1192.512154547032,949.1279119144504,1757.694814763963,2373.964178288976,1174.7574951987092,63.72539885215518,432.4687221925123,2579.9784855164276,970.8444226542488
32.663666446916366,192.53423965979403,966.857569205885,888.2812824139061,1652.8322588391602,1256.6377950819829,543.8833632011277,40.98893547078963,309.5029965546273,1754.0605214568013,859.1669474858791
28.926890599541363,205.09907406582107,939.0588162285273,1023.5799355236813,1417.3429869661727,1054.1958940792829,485.17314762746287,61.714827048359425,318.49675021741615,2319.5228047244404,1613.4254188323393
33.363416946095334,201.82348025195338,800.5872724237852,1103.1717216521502,1162.4554152765,921.0948523360614,706.0329614182314,80.03484552221683,407.90811522049864,2648.7897137919595,1168.9801941442615
33.88387129931167,208.54574653921495,1007.3538936819725,1301.5870191169283,1573.776815097779,1254.7742088989664,734.1148786844375,59.62649006898573,425.53800609624403,2626.22520898104,780.4560587089509
32.207348835091885,258.8876447916652,1188.9511098311436,1060.7456144706034,1200.9517312018822,1072.055612936616,614.5342256349201,56.688899812812444,493.6699430145867,2722.254327026273,973.6588417499636
31.295949968276542,255.52097493381007,1028.633510422039,1099.0695260468249,1603.8775924916065,1100.974249780178,843.9101235323275,58.33416594010728,408.5225844926705,2039.1803494028281,999.3831217754632
34.43858705915045,230.99857571440708,1089.365673134957,1388.8117978864657,1110.2745832428336,987.3082335479556,866.248208406071,51.39473494611835,411.5774781098201,3115.8527896199375,1950.1062336557852
